CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
0.8846153846153846 ,0.8974358974358975,0.8878205128205128
0.8878205128205128 ,0.8878205128205128,0.8846153846153846
0.907051282051282 ,0.907051282051282,0.8974358974358975
0.9166666666666666 ,0.9198717948717948,0.9102564102564102
0.9006410256410257 ,0.9006410256410257,0.9006410256410257
0.8942307692307693 ,0.9166666666666666,0.8910256410256411
0.9038461538461539 ,0.9102564102564102,0.907051282051282
0.9006410256410257 ,0.907051282051282,0.9006410256410257
0.8814102564102564 ,0.907051282051282,0.8878205128205128
0.8910256410256411 ,0.8942307692307693,0.8942307692307693
0.9038461538461539 ,0.9198717948717948,0.9006410256410257
0.9006410256410257 ,0.9134615384615384,0.8942307692307693
0.8782051282051282 ,0.8910256410256411,0.8878205128205128
0.42857142857142855 ,0.42857142857142855,0.42857142857142855
0.8571428571428571 ,0.8571428571428571,0.7142857142857143
0.42857142857142855 ,0.42857142857142855,0.2857142857142857
0.5714285714285714 ,0.5714285714285714,0.5714285714285714
1.0 ,1.0,1.0
0.8571428571428571 ,1.0,0.8571428571428571
1.0 ,1.0,1.0
0.2857142857142857 ,0.2857142857142857,0.2857142857142857
1.0 ,1.0,1.0
0.8571428571428571 ,0.8571428571428571,0.8571428571428571
0.7142857142857143 ,0.7142857142857143,0.7142857142857143
0.7142857142857143 ,0.7142857142857143,0.5714285714285714
0.5714285714285714 ,0.5714285714285714,0.5714285714285714
0.8571428571428571 ,0.8571428571428571,0.8571428571428571
0.7142857142857143 ,0.7142857142857143,0.7142857142857143
0.5714285714285714 ,0.7142857142857143,0.42857142857142855
0.42857142857142855 ,0.42857142857142855,0.42857142857142855
0.8571428571428571 ,0.8571428571428571,0.5714285714285714
0.2857142857142857 ,0.2857142857142857,0.2857142857142857
0.7142857142857143 ,0.7142857142857143,0.7142857142857143
0.5714285714285714 ,0.8571428571428571,0.5714285714285714
1.0 ,1.0,1.0
0.7142857142857143 ,0.7142857142857143,0.7142857142857143
1.0 ,1.0,1.0
0.42857142857142855 ,0.5714285714285714,0.42857142857142855
0.5714285714285714 ,0.5714285714285714,0.5714285714285714
0.42857142857142855 ,0.5714285714285714,0.5714285714285714
0.42857142857142855 ,0.42857142857142855,0.42857142857142855
1.0 ,1.0,1.0
0.42857142857142855 ,0.42857142857142855,0.42857142857142855
0.8946902654867257 ,0.897787610619469,0.8946902654867257
0.8898230088495576 ,0.8946902654867257,0.8902654867256637
0.8902654867256637 ,0.8929203539823009,0.8915929203539823
0.8902654867256637 ,0.8924778761061947,0.8898230088495576
0.8924778761061947 ,0.893362831858407,0.8915929203539823
0.8889380530973451 ,0.8893805309734514,0.8889380530973451
0.8946902654867257 ,0.8955752212389381,0.8951327433628319
0.8969026548672566 ,0.8991150442477877,0.897787610619469
0.893362831858407 ,0.8951327433628319,0.8929203539823009
0.897787610619469 ,0.9017699115044248,0.897787610619469
0.8920353982300885 ,0.8929203539823009,0.8929203539823009
0.8871681415929203 ,0.8889380530973451,0.886283185840708
0.8951327433628319 ,0.8969026548672566,0.8960176991150443
0.8938053097345132 ,0.8982300884955752,0.8929203539823009
0.8991150442477877 ,0.8995575221238938,0.8991150442477877
0.9008849557522124 ,0.9022123893805309,0.8995575221238938
0.8955752212389381 ,0.8960176991150443,0.8960176991150443
0.8960176991150443 ,0.897787610619469,0.8969026548672566
0.8973451327433628 ,0.897787610619469,0.8973451327433628
0.8942477876106195 ,0.8955752212389381,0.8929203539823009
0.897787610619469 ,0.8982300884955752,0.8973451327433628
0.8898230088495576 ,0.8907079646017699,0.8898230088495576
0.9026548672566371 ,0.904424778761062,0.9026548672566371
0.8938053097345132 ,0.8951327433628319,0.8938053097345132
0.8902654867256637 ,0.8902654867256637,0.8893805309734514
0.8907079646017699 ,0.8920353982300885,0.8907079646017699
0.8938053097345132 ,0.8960176991150443,0.893362831858407
0.8902654867256637 ,0.8911504424778761,0.8902654867256637
0.8986725663716815 ,0.9008849557522124,0.8991150442477877
0.8858407079646018 ,0.8938053097345132,0.8858407079646018
0.7914438502673797 ,0.7914438502673797,0.7914438502673797
0.7887700534759359 ,0.7941176470588235,0.786096256684492
0.7620320855614974 ,0.767379679144385,0.7620320855614974
0.7887700534759359 ,0.7941176470588235,0.7887700534759359
0.7727272727272727 ,0.7780748663101604,0.7727272727272727
0.7620320855614974 ,0.7647058823529411,0.7620320855614974
0.786096256684492 ,0.786096256684492,0.786096256684492
0.7807486631016043 ,0.7834224598930482,0.7754010695187166
0.7887700534759359 ,0.7887700534759359,0.7887700534759359
0.8074866310160428 ,0.8074866310160428,0.8074866310160428
0.767379679144385 ,0.7700534759358288,0.7647058823529411
0.7887700534759359 ,0.7914438502673797,0.7914438502673797
0.7727272727272727 ,0.7727272727272727,0.7700534759358288
0.7941176470588235 ,0.7941176470588235,0.7887700534759359
0.7807486631016043 ,0.7834224598930482,0.7807486631016043
0.7700534759358288 ,0.7727272727272727,0.7727272727272727
0.7727272727272727 ,0.7780748663101604,0.7727272727272727
0.7834224598930482 ,0.7834224598930482,0.7754010695187166
0.7647058823529411 ,0.767379679144385,0.7647058823529411
0.8235294117647058 ,0.8262032085561497,0.8235294117647058
0.7967914438502673 ,0.8074866310160428,0.8021390374331551
0.7593582887700535 ,0.7620320855614974,0.7593582887700535
0.7486631016042781 ,0.7486631016042781,0.7486631016042781
0.7941176470588235 ,0.7941176470588235,0.786096256684492
0.7780748663101604 ,0.7807486631016043,0.7807486631016043
0.7941176470588235 ,0.7994652406417112,0.7994652406417112
0.7754010695187166 ,0.786096256684492,0.7754010695187166
0.8262032085561497 ,0.8288770053475936,0.8262032085561497
0.7780748663101604 ,0.7807486631016043,0.7807486631016043
0.7647058823529411 ,0.767379679144385,0.767379679144385
0.7112676056338029 ,0.7183098591549296,0.704225352112676
0.6690140845070423 ,0.7183098591549296,0.676056338028169
0.7112676056338029 ,0.7464788732394366,0.704225352112676
0.7253521126760564 ,0.7464788732394366,0.7253521126760564
0.7183098591549296 ,0.7183098591549296,0.7183098591549296
0.6901408450704225 ,0.6971830985915493,0.6971830985915493
0.676056338028169 ,0.6971830985915493,0.6830985915492958
0.7253521126760564 ,0.7464788732394366,0.7112676056338029
0.7112676056338029 ,0.7112676056338029,0.704225352112676
0.7816901408450704 ,0.795774647887324,0.7816901408450704
0.7394366197183099 ,0.7676056338028169,0.7394366197183099
0.7112676056338029 ,0.7323943661971831,0.7112676056338029
0.7605633802816901 ,0.7816901408450704,0.7464788732394366
0.7394366197183099 ,0.7464788732394366,0.7323943661971831
0.7253521126760564 ,0.7253521126760564,0.7253521126760564
0.7112676056338029 ,0.7323943661971831,0.7112676056338029
0.7535211267605634 ,0.7605633802816901,0.7183098591549296
0.7394366197183099 ,0.7605633802816901,0.7535211267605634
0.6971830985915493 ,0.7394366197183099,0.7112676056338029
0.7253521126760564 ,0.7535211267605634,0.7183098591549296
0.7112676056338029 ,0.7323943661971831,0.7183098591549296
0.7887323943661971 ,0.795774647887324,0.7887323943661971
0.676056338028169 ,0.6971830985915493,0.6619718309859155
0.7253521126760564 ,0.7535211267605634,0.7183098591549296
0.7183098591549296 ,0.7323943661971831,0.6830985915492958
0.7183098591549296 ,0.7464788732394366,0.7112676056338029
0.7605633802816901 ,0.7676056338028169,0.7676056338028169
0.7253521126760564 ,0.7464788732394366,0.7112676056338029
0.7464788732394366 ,0.7464788732394366,0.7394366197183099
0.7394366197183099 ,0.7394366197183099,0.7394366197183099
0.9713467048710601 ,0.9742120343839542,0.9684813753581661
0.9598853868194842 ,0.9627507163323782,0.9598853868194842
0.9598853868194842 ,0.9627507163323782,0.9598853868194842
0.9541547277936963 ,0.9541547277936963,0.9541547277936963
0.9684813753581661 ,0.9713467048710601,0.9684813753581661
0.9799426934097422 ,0.9828080229226361,0.9799426934097422
0.9598853868194842 ,0.9684813753581661,0.9627507163323782
0.9627507163323782 ,0.9627507163323782,0.9627507163323782
0.9656160458452722 ,0.9656160458452722,0.9656160458452722
0.9713467048710601 ,0.9713467048710601,0.9713467048710601
0.9684813753581661 ,0.9713467048710601,0.9684813753581661
0.9713467048710601 ,0.9713467048710601,0.9713467048710601
0.9570200573065902 ,0.9598853868194842,0.9570200573065902
0.9656160458452722 ,0.9656160458452722,0.9656160458452722
0.9799426934097422 ,0.9828080229226361,0.9799426934097422
0.9713467048710601 ,0.9713467048710601,0.9713467048710601
0.9627507163323782 ,0.9684813753581661,0.9627507163323782
0.9570200573065902 ,0.9570200573065902,0.9570200573065902
0.9627507163323782 ,0.9627507163323782,0.9627507163323782
0.9713467048710601 ,0.9742120343839542,0.9713467048710601
0.9627507163323782 ,0.9627507163323782,0.9627507163323782
0.9713467048710601 ,0.9713467048710601,0.9713467048710601
0.9799426934097422 ,0.9828080229226361,0.9770773638968482
0.9684813753581661 ,0.9684813753581661,0.9684813753581661
0.9684813753581661 ,0.9684813753581661,0.9684813753581661
0.9570200573065902 ,0.9627507163323782,0.9570200573065902
0.9656160458452722 ,0.9684813753581661,0.9656160458452722
0.9627507163323782 ,0.9656160458452722,0.9627507163323782
0.9627507163323782 ,0.9656160458452722,0.9627507163323782
0.9684813753581661 ,0.9713467048710601,0.9684813753581661
0.9683098591549296 ,0.971830985915493,0.9647887323943662
0.9683098591549296 ,0.9753521126760564,0.9683098591549296
0.9823943661971831 ,0.9859154929577465,0.9823943661971831
0.9788732394366197 ,0.9788732394366197,0.9788732394366197
0.971830985915493 ,0.971830985915493,0.971830985915493
0.971830985915493 ,0.9753521126760564,0.971830985915493
0.9753521126760564 ,0.9788732394366197,0.9788732394366197
0.9577464788732394 ,0.971830985915493,0.954225352112676
0.9788732394366197 ,0.9823943661971831,0.9788732394366197
0.9753521126760564 ,0.9823943661971831,0.9753521126760564
0.9577464788732394 ,0.971830985915493,0.9612676056338029
0.971830985915493 ,0.9753521126760564,0.971830985915493
0.971830985915493 ,0.9753521126760564,0.9683098591549296
0.9753521126760564 ,0.9788732394366197,0.9753521126760564
0.9894366197183099 ,0.9894366197183099,0.9894366197183099
0.971830985915493 ,0.9753521126760564,0.971830985915493
0.9577464788732394 ,0.9683098591549296,0.9577464788732394
0.9683098591549296 ,0.9683098591549296,0.9683098591549296
0.9753521126760564 ,0.9788732394366197,0.9753521126760564
0.9823943661971831 ,0.9823943661971831,0.9823943661971831
0.9647887323943662 ,0.9683098591549296,0.9647887323943662
0.9823943661971831 ,0.9859154929577465,0.9823943661971831
0.9753521126760564 ,0.9823943661971831,0.9753521126760564
0.9612676056338029 ,0.9753521126760564,0.9612676056338029
0.9683098591549296 ,0.9683098591549296,0.9683098591549296
0.9577464788732394 ,0.9647887323943662,0.9612676056338029
0.9683098591549296 ,0.9753521126760564,0.9683098591549296
0.9753521126760564 ,0.9788732394366197,0.9788732394366197
0.9823943661971831 ,0.9859154929577465,0.9823943661971831
0.971830985915493 ,0.9753521126760564,0.9753521126760564
0.8469387755102041 ,0.8673469387755102,0.8367346938775511
0.7755102040816326 ,0.8163265306122449,0.7755102040816326
0.8673469387755102 ,0.8775510204081632,0.8673469387755102
0.7755102040816326 ,0.7755102040816326,0.7755102040816326
0.7551020408163265 ,0.7653061224489796,0.7346938775510204
0.7653061224489796 ,0.8163265306122449,0.7448979591836735
0.7653061224489796 ,0.8061224489795918,0.7653061224489796
0.7346938775510204 ,0.7653061224489796,0.7142857142857143
0.7653061224489796 ,0.7959183673469388,0.7755102040816326
0.7244897959183674 ,0.7755102040816326,0.7142857142857143
0.7857142857142857 ,0.8061224489795918,0.7653061224489796
0.8061224489795918 ,0.8163265306122449,0.7653061224489796
0.8163265306122449 ,0.8163265306122449,0.8163265306122449
0.7653061224489796 ,0.7959183673469388,0.7653061224489796
0.8469387755102041 ,0.8469387755102041,0.8163265306122449
0.8061224489795918 ,0.8163265306122449,0.8163265306122449
0.7346938775510204 ,0.7448979591836735,0.7448979591836735
0.8061224489795918 ,0.826530612244898,0.7857142857142857
0.7653061224489796 ,0.8061224489795918,0.7448979591836735
0.7551020408163265 ,0.7551020408163265,0.7244897959183674
0.7448979591836735 ,0.7653061224489796,0.7448979591836735
0.8061224489795918 ,0.8367346938775511,0.826530612244898
0.7857142857142857 ,0.7857142857142857,0.7653061224489796
0.7346938775510204 ,0.7551020408163265,0.7244897959183674
0.7448979591836735 ,0.7551020408163265,0.7142857142857143
0.826530612244898 ,0.8367346938775511,0.8163265306122449
0.7959183673469388 ,0.7959183673469388,0.7959183673469388
0.8061224489795918 ,0.8469387755102041,0.7959183673469388
0.8061224489795918 ,0.826530612244898,0.7857142857142857
0.7755102040816326 ,0.8061224489795918,0.7857142857142857
0.6730769230769231 ,0.6730769230769231,0.6538461538461539
0.6538461538461539 ,0.6538461538461539,0.5769230769230769
0.7692307692307693 ,0.7692307692307693,0.75
0.7115384615384616 ,0.7115384615384616,0.7115384615384616
0.6923076923076923 ,0.7307692307692307,0.7115384615384616
0.6538461538461539 ,0.6730769230769231,0.5961538461538461
0.6346153846153846 ,0.6346153846153846,0.5961538461538461
0.6153846153846154 ,0.6346153846153846,0.6346153846153846
0.75 ,0.7884615384615384,0.7307692307692307
0.6923076923076923 ,0.6923076923076923,0.6730769230769231
0.6153846153846154 ,0.6346153846153846,0.5961538461538461
0.5576923076923077 ,0.6153846153846154,0.5384615384615384
0.6346153846153846 ,0.6730769230769231,0.6153846153846154
0.6153846153846154 ,0.6346153846153846,0.6153846153846154
0.6730769230769231 ,0.75,0.6730769230769231
0.7692307692307693 ,0.7884615384615384,0.7884615384615384
0.6346153846153846 ,0.6538461538461539,0.6153846153846154
0.7115384615384616 ,0.7307692307692307,0.6923076923076923
0.6923076923076923 ,0.7692307692307693,0.6730769230769231
0.6346153846153846 ,0.6538461538461539,0.6346153846153846
0.6923076923076923 ,0.7307692307692307,0.6923076923076923
0.7115384615384616 ,0.7115384615384616,0.6923076923076923
0.6730769230769231 ,0.7115384615384616,0.6730769230769231
0.7115384615384616 ,0.7115384615384616,0.6730769230769231
0.6346153846153846 ,0.6538461538461539,0.6153846153846154
0.6923076923076923 ,0.7307692307692307,0.7115384615384616
0.7115384615384616 ,0.7115384615384616,0.7115384615384616
0.75 ,0.75,0.7307692307692307
0.7884615384615384 ,0.7884615384615384,0.7884615384615384
0.6346153846153846 ,0.6730769230769231,0.6346153846153846
0.9559675550405562 ,0.9559675550405562,0.951332560834299
0.9501738122827347 ,0.9559675550405562,0.9501738122827347
0.9640787949015064 ,0.9652375434530707,0.9652375434530707
0.9571263035921205 ,0.9640787949015064,0.9559675550405562
0.9675550405561993 ,0.9733487833140209,0.966396292004635
0.9536500579374276 ,0.9594438006952491,0.9548088064889919
0.9409038238702202 ,0.9571263035921205,0.9432213209733488
0.9640787949015064 ,0.9675550405561993,0.9617612977983777
0.9594438006952491 ,0.9594438006952491,0.9536500579374276
0.9629200463499421 ,0.9698725376593279,0.9559675550405562
0.9594438006952491 ,0.966396292004635,0.9582850521436849
0.9594438006952491 ,0.9652375434530707,0.9571263035921205
0.9606025492468134 ,0.966396292004635,0.9571263035921205
0.9582850521436849 ,0.9652375434530707,0.9536500579374276
0.9571263035921205 ,0.9606025492468134,0.9548088064889919
0.9629200463499421 ,0.9675550405561993,0.9594438006952491
0.9687137891077636 ,0.9710312862108922,0.9606025492468134
0.9640787949015064 ,0.9721900347624566,0.9594438006952491
0.9710312862108922 ,0.9745075318655851,0.9640787949015064
0.9617612977983777 ,0.9652375434530707,0.9582850521436849
0.9640787949015064 ,0.9721900347624566,0.9606025492468134
0.9582850521436849 ,0.9582850521436849,0.9536500579374276
0.9710312862108922 ,0.9721900347624566,0.966396292004635
0.9582850521436849 ,0.9594438006952491,0.9559675550405562
0.9629200463499421 ,0.9698725376593279,0.9571263035921205
0.951332560834299 ,0.9606025492468134,0.9490150637311703
0.9606025492468134 ,0.9652375434530707,0.9594438006952491
0.9721900347624566 ,0.9745075318655851,0.9629200463499421
0.9594438006952491 ,0.9629200463499421,0.951332560834299
0.9617612977983777 ,0.9640787949015064,0.9548088064889919
0.9293785310734464 ,0.9303201506591338,0.9274952919020716
0.9227871939736346 ,0.9256120527306968,0.9199623352165726
0.9293785310734464 ,0.9293785310734464,0.9293785310734464
0.9322033898305084 ,0.9322033898305084,0.9293785310734464
0.9105461393596986 ,0.9133709981167608,0.9124293785310734
0.9209039548022598 ,0.9218455743879472,0.9218455743879472
0.9378531073446328 ,0.9387947269303202,0.935969868173258
0.9105461393596986 ,0.9124293785310734,0.9124293785310734
0.9218455743879472 ,0.9246704331450094,0.923728813559322
0.9199623352165726 ,0.923728813559322,0.9199623352165726
0.9246704331450094 ,0.9293785310734464,0.9256120527306968
0.9180790960451978 ,0.9180790960451978,0.9180790960451978
