ACC:TESTACC,CAWPE-S,TunedSVM,TunedRandF,TunedXGBoost,TunedMLP
AvgTESTACCOverDsets:,0.8141686611177539,0.8115124527754436,0.8124115639032706,0.8057652499267822,0.7729049148019739
AvgTESTACCRankOverDsets:,2.5384615384615383,2.7222222222222223,2.7564102564102564,2.952991452991453,4.02991452991453
StddevOfTESTACCOverDsets:,0.15262974309982874,0.1550152704459815,0.15013340946019724,0.1592987751800234,0.1740889594803678
AvgOfStddevsOfTESTACCOverDsetFolds:,0.02101624128248825,0.022032430395054224,0.022311009621463457,0.020659418627733607,0.047387011157288585
StddevsOfTESTACCRanksOverDsets:,1.2055079165522,1.3170703585996897,1.2909088361856447,1.4368651611426972,1.258232542323924

BALACC:TESTBALACC,TunedSVM,CAWPE-S,TunedXGBoost,TunedRandF,TunedMLP
AvgTESTBALACCOverDsets:,0.7452510323638939,0.7392787812417053,0.7334382720588791,0.7289448073751409,0.6816069976243939
AvgTESTBALACCRankOverDsets:,2.41025641025641,2.4786324786324787,2.858974358974359,3.1367521367521367,4.115384615384615
StddevOfTESTBALACCOverDsets:,0.2018292775923719,0.195020665498742,0.20455121317479677,0.20396374861248945,0.21648288159100612
AvgOfStddevsOfTESTBALACCOverDsetFolds:,0.02978284711533372,0.02659147036056126,0.02710445665058021,0.03302344196175218,0.0649378587751171
StddevsOfTESTBALACCRanksOverDsets:,1.2842134729210053,1.1915528161871929,1.3986541465818718,1.2892525427815409,1.1806350851317395

AUROC:TESTAUROC,CAWPE-S,TunedRandF,TunedXGBoost,TunedSVM,TunedMLP
AvgTESTAUROCOverDsets:,0.8835156906780064,0.8791193284456833,0.8688112429041955,0.8566223734633267,0.8572559087519204
AvgTESTAUROCRankOverDsets:,2.2735042735042734,2.5,2.8119658119658117,3.5683760683760686,3.8461538461538463
StddevOfTESTAUROCOverDsets:,0.13486294182240813,0.13885261765744117,0.16418192942999926,0.16587153707412414,0.14323754364597202
AvgOfStddevsOfTESTAUROCOverDsetFolds:,0.01958865630023806,0.023511122878156675,0.02146291271905105,0.03747229058450648,0.03357532286125462
StddevsOfTESTAUROCRanksOverDsets:,1.0657192133915585,1.2628648329124128,1.3969278110074013,1.2847010636216578,1.3154610088415741

NLL:TESTNLL,CAWPE-S,TunedRandF,TunedXGBoost,TunedSVM,TunedMLP
AvgTESTNLLOverDsets:,0.7094906398146259,0.7191847005215835,0.8601655416454977,0.9545706071301139,1.008963268447244
AvgTESTNLLRankOverDsets:,2.1367521367521367,2.3333333333333335,3.1794871794871793,3.4444444444444446,3.905982905982906
StddevOfTESTNLLOverDsets:,0.5940554815817093,0.5380984868418267,0.7518965872784454,0.8711705549354845,0.8923552792866867
AvgOfStddevsOfTESTNLLOverDsetFolds:,0.07001785533030337,0.06685829914934942,0.1395591547931263,0.24272507113116834,0.293417035290683
StddevsOfTESTNLLRanksOverDsets:,1.0978504303157752,1.2317635241028793,1.36214450987496,1.410822971155026,1.1217512938359007

AvgPredTimes:  MISSING

TrainTimes:  MISSING

