ItalyPowerDemand,ProximityForest,train,0,NANOSECONDS,PREDICTIONS, Generated by BasicReproductionTests at 2021-03-15 10:45:32
tsml.classifiers.distance_based.proximity.ProximityForest, 2021-03-15 10:45:32, 1615805132976
0.9659863945578231,2567294103,4646679034,-1,-1,2,,-1,-1
1,1,,0.07,0.93,,7339157,,
1,1,,0.05,0.95,,3944752,,
1,1,,0,1,,3574090,,
1,0,,0.8,0.2,,8744404,,
1,1,,0,1,,3781679,,
0,0,,1,0,,5030145,,
1,1,,0,1,,2959200,,
1,1,,0.14,0.86,,5570333,,
1,1,,0.02,0.98,,4233777,,
1,1,,0,1,,2923662,,
1,1,,0.01,0.99,,4098307,,
1,1,,0.07,0.93,,4560134,,
1,1,,0.02,0.98,,3196204,,
0,0,,0.98,0.02,,5748304,,
0,0,,0.5,0.5,,4050905,,
1,1,,0.01,0.99,,2951816,,
0,0,,0.84,0.16,,5067467,,
0,0,,1,0,,4928761,,
0,0,,0.98,0.02,,5177388,,
1,1,,0.1,0.9,,4655876,,
0,0,,0.69,0.31,,5664534,,
0,0,,0.98,0.02,,5423079,,
1,1,,0.21,0.79,,5610730,,
0,0,,0.98,0.02,,5322727,,
1,1,,0.02,0.98,,3772661,,
0,0,,1,0,,5809721,,
0,0,,0.92,0.08,,5594178,,
0,0,,0.89,0.11,,6035905,,
1,1,,0,1,,3451416,,
0,0,,1,0,,5808118,,
0,0,,0.95,0.05,,6187146,,
0,0,,0.98,0.02,,5539313,,
0,1,,0.44,0.56,,8081673,,
1,1,,0,1,,3503434,,
1,1,,0.05,0.95,,3883174,,
0,0,,0.86,0.14,,5415114,,
1,1,,0.01,0.99,,3772731,,
0,0,,0.87,0.13,,5854317,,
1,1,,0,1,,3988085,,
0,0,,0.66,0.34,,5642911,,
1,1,,0,1,,3134926,,
1,1,,0,1,,4121030,,
1,1,,0.01,0.99,,3342225,,
1,1,,0.03,0.97,,5082006,,
0,0,,0.82,0.18,,5393864,,
1,1,,0.01,0.99,,3336905,,
1,1,,0.02,0.98,,5377292,,
0,0,,0.96,0.04,,6227113,,
1,1,,0.03,0.97,,5314521,,
0,0,,0.78,0.22,,6045765,,
1,1,,0.01,0.99,,3162771,,
1,1,,0,1,,2985650,,
1,1,,0,1,,2930326,,
1,1,,0.01,0.99,,3114378,,
0,0,,0.76,0.24,,5302589,,
1,1,,0.01,0.99,,4587777,,
1,1,,0.01,0.99,,2995310,,
1,1,,0,1,,3085081,,
1,1,,0.01,0.99,,2948740,,
1,1,,0,1,,3930454,,
1,1,,0,1,,2955343,,
1,1,,0.02,0.98,,3982484,,
1,1,,0.37,0.63,,5574610,,
1,1,,0.01,0.99,,4103938,,
0,0,,0.62,0.38,,5634485,,
1,1,,0.01,0.99,,4675394,,
1,1,,0.02,0.98,,3295597,,
0,0,,0.54,0.46,,4268834,,
1,1,,0.01,0.99,,3031289,,
1,0,,0.59,0.41,,5555433,,
1,1,,0,1,,3412621,,
1,1,,0.28,0.72,,5823598,,
1,0,,0.54,0.46,,6591392,,
0,0,,0.98,0.02,,5325632,,
0,0,,1,0,,4982865,,
1,1,,0,1,,2938180,,
0,0,,1,0,,4961233,,
1,1,,0.01,0.99,,2878816,,
0,0,,0.99,0.01,,5517811,,
0,0,,1,0,,4949150,,
0,0,,0.96,0.04,,8981730,,
1,1,,0,1,,2909315,,
1,1,,0.03,0.97,,4127713,,
1,1,,0.49,0.51,,6891989,,
1,1,,0,1,,2930806,,
1,1,,0.01,0.99,,3012291,,
1,1,,0,1,,2777722,,
0,0,,1,0,,4898923,,
1,1,,0,1,,2921969,,
1,1,,0.35,0.65,,4464239,,
1,1,,0.13,0.87,,4729528,,
0,0,,0.87,0.13,,5201525,,
0,0,,0.62,0.38,,5706573,,
0,0,,0.98,0.02,,5225059,,
1,1,,0.01,0.99,,3004047,,
0,0,,0.98,0.02,,5393041,,
1,1,,0.02,0.98,,3102065,,
0,0,,1,0,,4994797,,
0,0,,0.99,0.01,,5021779,,
0,0,,0.92,0.08,,5178200,,
1,1,,0.46,0.54,,5226141,,
1,1,,0,1,,3017852,,
0,0,,1,0,,4925875,,
1,1,,0.04,0.96,,3719610,,
0,0,,0.6,0.4,,6403181,,
1,1,,0.11,0.89,,4453087,,
0,0,,0.98,0.02,,5301938,,
0,0,,1,0,,4959720,,
1,1,,0,1,,3096905,,
0,0,,1,0,,4961163,,
0,0,,0.9,0.1,,5871360,,
0,0,,1,0,,5431586,,
1,1,,0.08,0.92,,4390027,,
0,0,,0.62,0.38,,6684471,,
0,0,,1,0,,4874857,,
1,1,,0.03,0.97,,3392663,,
0,0,,0.95,0.05,,5622833,,
0,0,,1,0,,4983947,,
0,0,,0.79,0.21,,5004186,,
0,0,,0.96,0.04,,5378143,,
0,0,,0.96,0.04,,5110549,,
1,1,,0,1,,2975742,,
1,1,,0.06,0.94,,4427528,,
1,1,,0.01,0.99,,4172649,,
1,1,,0.01,0.99,,3041588,,
0,0,,0.74,0.26,,6511097,,
0,0,,0.97,0.03,,5077406,,
1,1,,0,1,,2759287,,
0,0,,0.99,0.01,,5221112,,
1,1,,0.01,0.99,,3736091,,
0,0,,1,0,,5166598,,
1,1,,0.01,0.99,,4069611,,
1,1,,0,1,,2856563,,
1,1,,0.01,0.99,,4452787,,
0,0,,0.92,0.08,,4739808,,
0,0,,0.96,0.04,,5339399,,
1,0,,0.55,0.45,,5781217,,
0,0,,0.68,0.32,,4251140,,
0,0,,1,0,,4994106,,
1,1,,0.01,0.99,,2861853,,
1,1,,0.07,0.93,,3756180,,
0,0,,0.94,0.06,,5012682,,
1,1,,0,1,,2911729,,
1,1,,0,1,,2764867,,
0,0,,0.99,0.01,,5183360,,
0,0,,1,0,,4901148,,
0,0,,0.68,0.32,,6610428,,
0,0,,1,0,,4926326,,
0,0,,0.79,0.21,,6379237,,
1,1,,0.01,0.99,,4060545,,
0,0,,0.96,0.04,,4876873,,
1,1,,0.02,0.98,,4044064,,
0,0,,0.92,0.08,,5510648,,
