ItalyPowerDemand,ElasticEnsemble,train,0,NANOSECONDS,PREDICTIONS, Generated by BasicReproductionTests at 2019-10-01 13:34:53
timeseriesweka.classifiers.distance_based.ElasticEnsemble, 2019-10-01 13:34:53, 1569933293037
0.9620991253644315,11946028122,2149801219,-1,-1,2,,-1,-1
1,1,,0,1,,2764068,,
1,1,,0.176638,0.823362,,2476618,,
1,1,,0,1,,2361783,,
1,0,,1,0,,1425798,,
1,1,,0,1,,1614750,,
0,0,,1,0,,1482119,,
1,1,,0,1,,1592321,,
1,1,,0,1,,1853928,,
1,1,,0,1,,1665707,,
1,1,,0,1,,1568427,,
1,1,,0,1,,1825646,,
1,1,,0,1,,2835262,,
1,1,,0,1,,2337890,,
0,0,,1,0,,2340816,,
0,0,,0.726496,0.273504,,1778591,,
1,1,,0,1,,1481630,,
0,0,,1,0,,1555749,,
0,0,,1,0,,1619627,,
0,0,,1,0,,1696427,,
1,1,,0,1,,1895863,,
0,0,,0.817664,0.182336,,2136991,,
0,0,,1,0,,2020694,,
1,1,,0.273504,0.726496,,2054583,,
0,0,,1,0,,1903421,,
1,1,,0,1,,1944381,,
0,0,,1,0,,1866118,,
0,0,,1,0,,1877089,,
0,0,,1,0,,1805654,,
1,1,,0,1,,1511619,,
0,0,,1,0,,1454812,,
0,0,,1,0,,1636206,,
0,0,,0.821937,0.178063,,1707155,,
0,0,,0.542735,0.457265,,1949502,,
1,1,,0,1,,1857341,,
1,1,,0,1,,2542934,,
0,0,,1,0,,1908541,,
1,1,,0,1,,2301075,,
0,0,,1,0,,2063604,,
1,1,,0,1,,1732267,,
0,0,,0.549858,0.450142,,1756892,,
1,1,,0,1,,1575253,,
1,1,,0,1,,1882942,,
1,1,,0,1,,1445547,,
1,1,,0,1,,1894156,,
0,0,,1,0,,1738606,,
1,1,,0,1,,2035322,,
1,1,,0,1,,1445059,,
0,0,,1,0,,1664731,,
1,1,,0,1,,2398111,,
0,0,,1,0,,2382751,,
1,1,,0,1,,2826484,,
1,1,,0,1,,2435413,,
1,1,,0,1,,2515627,,
1,1,,0,1,,1704717,,
0,0,,1,0,,2404937,,
1,1,,0,1,,2176244,,
1,1,,0,1,,1709105,,
1,1,,0,1,,1965349,,
1,1,,0,1,,1690820,,
1,1,,0,1,,1753235,,
1,1,,0,1,,1654492,,
1,1,,0,1,,2101882,,
1,1,,0.269231,0.730769,,1652541,,
1,1,,0,1,,1617676,,
0,0,,0.908832,0.091168,,1719345,,
1,1,,0,1,,1503330,,
1,1,,0.091168,0.908832,,2837699,,
0,0,,1,0,,1805898,,
1,1,,0,1,,1913662,,
1,0,,0.542735,0.457265,,1855634,,
1,1,,0,1,,1674728,,
1,1,,0.182336,0.817664,,1774689,,
1,0,,0.907407,0.092593,,1954377,,
0,0,,1,0,,1671558,,
0,0,,1,0,,1628648,,
1,1,,0,1,,1453592,,
0,0,,1,0,,1885867,,
1,1,,0,1,,2366416,,
0,0,,1,0,,2051902,,
0,0,,1,0,,2036541,,
0,0,,1,0,,2170392,,
1,1,,0,1,,2566095,,
1,1,,0,1,,1836861,,
1,0,,0.632479,0.367521,,2222812,,
1,1,,0,1,,1777859,,
1,1,,0,1,,1743725,,
1,1,,0,1,,1639863,,
0,0,,1,0,,1986316,,
1,1,,0,1,,2332282,,
1,1,,0.273504,0.726496,,2186972,,
1,1,,0,1,,2199162,,
0,0,,1,0,,1551848,,
0,0,,0.907407,0.092593,,1690820,,
0,0,,1,0,,1641813,,
1,1,,0,1,,1625966,,
0,0,,1,0,,1779566,,
1,1,,0,1,,1671070,,
0,0,,1,0,,1493821,,
0,0,,1,0,,2147718,,
0,0,,1,0,,3152701,,
1,1,,0.091168,0.908832,,1860510,,
1,1,,0,1,,2142354,,
0,0,,1,0,,1596708,,
1,1,,0,1,,1756648,,
0,0,,0.821937,0.178063,,1815893,,
1,1,,0,1,,1719833,,
0,0,,1,0,,1880259,,
0,0,,1,0,,1754697,,
1,1,,0,1,,1714469,,
0,0,,1,0,,1855878,,
0,0,,1,0,,3085653,,
0,0,,1,0,,1900740,,
1,1,,0,1,,2209646,,
0,0,,0.726496,0.273504,,1931216,,
0,0,,1,0,,1368016,,
1,1,,0.091168,0.908832,,2010941,,
0,0,,1,0,,1677166,,
0,0,,1,0,,1572328,,
0,0,,1,0,,1779810,,
0,0,,1,0,,1763962,,
0,0,,0.908832,0.091168,,2214522,,
1,1,,0,1,,2972770,,
1,1,,0,1,,2510019,,
1,1,,0,1,,2448580,,
1,1,,0,1,,2336427,,
0,0,,0.726496,0.273504,,2620953,,
0,0,,1,0,,2730911,,
1,1,,0,1,,1669851,,
0,0,,1,0,,2049220,,
1,1,,0,1,,2460039,,
0,0,,1,0,,2540252,,
1,1,,0,1,,2097737,,
1,1,,0,1,,2323749,,
1,1,,0,1,,1456762,,
0,0,,1,0,,1545021,,
0,0,,1,0,,1821745,,
1,0,,0.907407,0.092593,,1961692,,
0,0,,1,0,,1572327,,
0,0,,1,0,,1687650,,
1,1,,0,1,,1670827,,
1,1,,0,1,,2783574,,
0,0,,1,0,,2551223,,
1,1,,0,1,,1575010,,
1,1,,0,1,,1932922,,
0,0,,1,0,,1592320,,
0,0,,1,0,,1583055,,
0,0,,0.726496,0.273504,,1741775,,
0,0,,1,0,,1575497,,
0,0,,1,0,,1803703,,
1,1,,0,1,,1797120,,
0,0,,1,0,,1820282,,
1,1,,0,1,,1880747,,
0,0,,1,0,,1910248,,
0,0,,1,0,,1988511,,
0,0,,1,0,,2250606,,
1,1,,0,1,,2242317,,
1,1,,0,1,,1573791,,
1,1,,0,1,,1970957,,
1,1,,0,1,,1839300,,
