ItalyPowerDemand,MultiLinearRegression,train,0,NANOSECONDS,PREDICTIONS, Generated by BasicReproductionTests at 2019-10-01 13:46:44
weka_extras.classifiers.MultiLinearRegression, 2019-10-01 13:46:44, 1569934004252
0.9310009718172984,11186714,3109065,-1,-1,2,,-1,-1
1,1,,0,1,,91672,,
1,1,,0,1,,5120,,
1,1,,0,1,,3169,,
1,0,,1,0,,126537,,
1,1,,0,1,,6095,,
0,0,,1,0,,3901,,
1,1,,0,1,,2926,,
1,1,,0,1,,2925,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2925,,
0,0,,1,0,,2682,,
1,1,,0,1,,105082,,
0,0,,1,0,,7071,,
0,0,,1,0,,3169,,
0,0,,1,0,,2682,,
1,0,,1,0,,2439,,
0,0,,1,0,,2682,,
0,0,,1,0,,2926,,
1,0,,1,0,,2925,,
0,0,,1,0,,2926,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2681,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,1,,0,1,,4145,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2438,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2681,,
1,1,,0,1,,2439,,
1,1,,0,1,,2926,,
0,0,,1,0,,2682,,
1,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2439,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,44617,,
1,1,,0,1,,9508,,
1,1,,0,1,,3170,,
1,1,,0,1,,5120,,
1,1,,0,1,,3901,,
0,1,,0,1,,2438,,
1,1,,0,1,,2681,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,3413,,
1,0,,1,0,,2925,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2681,,
0,0,,1,0,,2682,,
0,0,,1,0,,2438,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2681,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,1,,0,1,,2682,,
0,0,,1,0,,2438,,
1,1,,0,1,,2682,,
0,0,,1,0,,2681,,
1,1,,0,1,,2682,,
0,0,,1,0,,2926,,
0,0,,1,0,,2681,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2438,,
0,0,,1,0,,2681,,
1,1,,0,1,,2438,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2681,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2926,,
0,0,,1,0,,3413,,
0,0,,1,0,,2682,,
0,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,3169,,
0,0,,1,0,,2682,,
0,0,,1,0,,3169,,
1,1,,0,1,,7802,,
0,0,,1,0,,2682,,
1,1,,0,1,,2438,,
0,0,,1,0,,2682,,
1,1,,0,1,,2925,,
1,1,,0,1,,2682,,
1,1,,0,1,,3657,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2681,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2926,,
1,1,,0,1,,2438,,
0,0,,1,0,,2682,,
0,0,,1,0,,2926,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2926,,
0,1,,0,1,,2926,,
1,1,,0,1,,3657,,
0,0,,1,0,,2926,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2926,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2681,,
0,0,,1,0,,2682,,
0,0,,1,0,,4145,,
1,0,,1,0,,3657,,
1,1,,0,1,,3413,,
1,1,,0,1,,3901,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2438,,
0,0,,1,0,,2682,,
0,0,,1,0,,2926,,
0,0,,1,0,,4632,,
0,0,,1,0,,2926,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2681,,
1,1,,0,1,,61684,,
1,1,,0,1,,6339,,
0,0,,1,0,,6826,,
0,1,,0,1,,4388,,
0,0,,1,0,,2682,,
1,1,,0,1,,2925,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,2438,,
1,1,,0,1,,3169,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2681,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2681,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2681,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2439,,
1,1,,0,1,,2682,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2681,,
1,1,,0,1,,2438,,
0,0,,1,0,,2682,,
1,1,,0,1,,4145,,
1,1,,0,1,,2925,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
0,1,,0,1,,2682,,
1,1,,0,1,,2681,,
1,1,,0,1,,2438,,
1,1,,0,1,,2682,,
0,0,,1,0,,2438,,
0,0,,1,0,,3170,,
1,1,,0,1,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,2682,,
1,1,,0,1,,2682,,
0,0,,1,0,,2438,,
0,0,,1,0,,2681,,
0,0,,1,0,,2438,,
0,0,,1,0,,2438,,
0,0,,1,0,,2682,,
0,0,,1,0,,2682,,
1,1,,0,1,,23406,,
1,1,,0,1,,5120,,
0,0,,1,0,,3657,,
1,1,,0,1,,3414,,
1,0,,1,0,,2926,,
0,0,,1,0,,2926,,
1,1,,0,1,,3170,,
1,1,,0,1,,19748,,
1,1,,0,1,,5120,,
0,0,,1,0,,4632,,
1,1,,0,1,,3170,,
0,0,,1,0,,14629,,
1,1,,0,1,,10484,,
0,0,,1,0,,27551,,
0,0,,1,0,,7558,,
1,1,,0,1,,3901,,
0,0,,1,0,,3170,,
0,0,,1,0,,3658,,
1,1,,0,1,,4389,,
1,0,,1,0,,3413,,
1,1,,0,1,,32183,,
1,1,,0,1,,4876,,
1,1,,0,1,,3657,,
0,0,,1,0,,3413,,
0,0,,1,0,,3413,,
1,1,,0,1,,3170,,
0,0,,1,0,,3170,,
1,1,,0,1,,3169,,
1,1,,0,1,,2926,,
0,0,,1,0,,3169,,
0,0,,1,0,,42179,,
1,1,,0,1,,5608,,
1,1,,0,1,,3414,,
0,0,,1,0,,3169,,
0,0,,1,0,,3169,,
0,0,,1,0,,3170,,
1,1,,0,1,,2926,,
0,0,,1,0,,3170,,
1,1,,0,1,,3169,,
1,1,,0,1,,3170,,
1,0,,1,0,,3169,,
1,1,,0,1,,3170,,
0,0,,1,0,,2926,,
1,1,,0,1,,2926,,
1,1,,0,1,,3170,,
1,1,,0,1,,3169,,
0,0,,1,0,,20724,,
1,1,,0,1,,4388,,
1,0,,1,0,,3414,,
0,1,,0,1,,3170,,
1,1,,0,1,,3169,,
1,1,,0,1,,3170,,
